Departure codeIataAirport,Departure Province/State,Departure Country/Region,Arrival Province/State,Arrival Country/Region
MAD,,Spain,,Switzerland
MAD,,Spain,,Switzerland
MAD,,Spain,,Switzerland
MAD,,Spain,,Switzerland
MAD,,Spain,,Israel
MAD,,Spain,,Israel
MAD,,Spain,,Israel
MAD,,Spain,,Israel
MAD,,Spain,,Switzerland
MAD,,Spain,,Egypt
MAD,,Spain,,Egypt
MAD,,Spain,Shanghai,China
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Bolivia
MAD,,Spain,,Bolivia
MAD,,Spain,,Bolivia
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Turkey
MAD,,Spain,,Ukraine
MAD,,Spain,,Ukraine
MAD,,Spain,,Peru
MAD,,Spain,,Dominican Republic
MAD,,Spain,,Thailand
MAD,,Spain,,Qatar
MAD,,Spain,,Qatar
MAD,,Spain,,Qatar
MAD,,Spain,,Israel
MAD,,Spain,,Jordan
MAD,,Spain,,Jordan
MAD,,Spain,Sint Maarten,Netherlands
MAD,,Spain,,Romania
MAD,,Spain,,Romania
MAD,,Spain,,Romania
MAD,,Spain,,Russia
MAD,,Spain,,Belgium
MAD,,Spain,,Belgium
MAD,,Spain,,Belgium
MAD,,Spain,,Belgium
MAD,,Spain,,Russia
MAD,,Spain,,Russia
MAD,,Spain,,Russia
MAD,,Spain,,Saudi Arabia
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Spain
MAD,,Spain,,Morocco
MAD,,Spain,,Morocco
MAD,,Spain,,Switzerland
MAD,,Spain,Isle of Man,United Kingdom
MAD,,Spain,,Turkey
MAD,,Spain,,Turkey
MAD,,Spain,,Turkey
MAD,,Spain,,Turkey
MAD,,Spain,,Turkey
MAD,,Spain,,Turkey
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,New Brunswick,Canada
MAD,,Spain,,Tunisia
MAD,,Spain,,Switzerland
MAD,,Spain,,Switzerland
MAD,,Spain,,Switzerland
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,,Germany
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,,United Kingdom
MAD,,Spain,,United Kingdom
MAD,,Spain,Isle of Man,United Kingdom
MAD,,Spain,Isle of Man,United Kingdom
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,,France
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Netherlands
MAD,,Spain,,Netherlands
MAD,,Spain,,Netherlands
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Belgium
MAD,,Spain,,Belgium
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,Israel
MAD,,Spain,,Israel
MAD,,Spain,,Senegal
MAD,,Spain,,Morocco
MAD,,Spain,,Honduras
MAD,,Spain,,Germany
MAD,,Spain,,Germany
MAD,,Spain,,Germany
MAD,,Spain,,Germany
MAD,,Spain,,Germany
MAD,,Spain,,Germany
MAD,,Spain,,Greece
MAD,,Spain,,Greece
MAD,,Spain,,Italy
MAD,,Spain,,Denmark
MAD,,Spain,,Greece
MAD,,Spain,,Switzerland
MAD,,Spain,,Switzerland
MAD,,Spain,,Peru
MAD,,Spain,,Colombia
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Colombia
MAD,,Spain,,Paraguay
MAD,,Spain,,Bolivia
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Dominican Republic
MAD,,Spain,,Ecuador
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Argentina
MAD,,Spain,,Uruguay
MAD,,Spain,,Spain
MAD,,Spain,,Cuba
MAD,,Spain,,Cuba
MAD,,Spain,,Brazil
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Mexico
MAD,,Spain,,Germany
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Venezuela
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Peru
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Brazil
MAD,,Spain,,Spain
MAD,,Spain,,Dominican Republic
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Venezuela
MAD,,Spain,,Italy
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,Channel Islands,United Kingdom
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,Spain
MAD,,Spain,,France
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Thailand
MAD,,Spain,,Costa Rica
MAD,,Spain,,Hungary
MAD,,Spain,,Romania
MAD,,Spain,,Romania
MAD,,Spain,,Romania
MAD,,Spain,,Romania
MAD,,Spain,,Romania
MAD,,Spain,,Romania
MAD,,Spain,,Bulgaria
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Germany
MAD,,Spain,,Ecuador
MAD,,Spain,,Ecuador
MAD,,Spain,,United Arab Emirates
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,France
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,France
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Portugal
MAD,,Spain,,Croatia
MAD,,Spain,,Croatia
MAD,,Spain,,Italy
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Portugal
MAD,,Spain,,France
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Morocco
MAD,,Spain,,Morocco
MAD,,Spain,,Morocco
MAD,,Spain,,Morocco
MAD,,Spain,,Morocco
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Germany
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,France
MAD,,Spain,,Spain
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,Portugal
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,Italy
MAD,,Spain,,Portugal
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Italy
MAD,,Spain,,Italy
MAD,,Spain,,Spain
MAD,,Spain,,Italy
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Italy
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,France
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,,Spain
MAD,,Spain,Isle of Man,United Kingdom
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,Finland
MAD,,Spain,,Spain
MAD,,Spain,,Finland
MAD,,Spain,,France
MAD,,Spain,,France
MAD,,Spain,,France
MBT,,Philippines,,Philippines
MBT,,Philippines,,Philippines
MCJ,,Colombia,,Colombia
MCJ,,Colombia,,Colombia
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCP,,Brazil,,Brazil
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Georgia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Kazakhstan
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,United Arab Emirates
MCX,,Russia,,Turkey
MCX,,Russia,,Turkey
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Turkey
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCX,,Russia,,Russia
MCV,Northern Territory,Australia,Northern Territory,Australia
MCV,Northern Territory,Australia,Northern Territory,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCY,Queensland,Australia,Victoria,Australia
MCY,Queensland,Australia,Victoria,Australia
MCY,Queensland,Australia,Victoria,Australia
MCY,Queensland,Australia,Victoria,Australia
MCY,Queensland,Australia,South Australia,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCY,Queensland,Australia,Victoria,Australia
MCY,Queensland,Australia,,New Zealand
MCY,Queensland,Australia,Victoria,Australia
MCY,Queensland,Australia,Victoria,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCY,Queensland,Australia,New South Wales,Australia
MCT,,Oman,,India
MCT,,Oman,,India
MCT,,Oman,,India
MCT,,Oman,,Syria
MCT,,Oman,,India
MCT,,Oman,,India
MCT,,Oman,,India
MCT,,Oman,,India
MCT,,Oman,,Pakistan
MCT,,Oman,,India
MCT,,Oman,,India
MCT,,Oman,,India
MCT,,Oman,Channel Islands,United Kingdom
MCT,,Oman,,Bangladesh
MCT,,Oman,,Bangladesh
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,Iran
MCT,,Oman,,Iran
MCT,,Oman,,Ethiopia
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,Bahrain
MCT,,Oman,,Bahrain
MCT,,Oman,,Bahrain
MCT,,Oman,,Bahrain
MCT,,Oman,,India
MCT,,Oman,,India
MCT,,Oman,,India
MCT,,Oman,,India
MCT,,Oman,,Kuwait
MCT,,Oman,,Kuwait
MCT,,Oman,,Sri Lanka
MCT,,Oman,,Egypt
MCT,,Oman,,Pakistan
MCT,,Oman,,Pakistan
MCT,,Oman,,Pakistan
MCT,,Oman,,Pakistan
MCT,,Oman,,United Arab Emirates
MCT,,Oman,,Saudi Arabia
MCT,,Oman,,Saudi Arabia
MCT,,Oman,,Pakistan
MCT,,Oman,,Pakistan
MCT,,Oman,,Pakistan
MCT,,Oman,,Pakistan
MCT,,Oman,,Pakistan
MCT,,Oman,,Pakistan
MCT,,Oman,,Pakistan
MCT,,Oman,,Pakistan
MCT,,Oman,,Qatar
MCT,,Oman,,Qatar
MCT,,Oman,,Qatar
MCT,,Oman,,Qatar
MCT,,Oman,,Qatar
MCT,,Oman,,India
MCT,,Oman,,Saudi Arabia
MCT,,Oman,,Saudi Arabia
MCT,,Oman,,Saudi Arabia
MCT,,Oman,,Turkey
MCT,,Oman,,Turkey
MCT,,Oman,,Sri Lanka
MCT,,Oman,,United Arab Emirates
MCT,,Oman,Channel Islands,United Kingdom
MCT,,Oman,Channel Islands,United Kingdom
MCT,,Oman,,Germany
MCT,,Oman,,Germany
MCT,,Oman,,Germany
MCT,,Oman,,France
MCT,,Oman,,Italy
MCT,,Oman,,Switzerland
MCT,,Oman,,India
